id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,region
320,1,1,12,24,11,9,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,0,20,93,6,1,6,6.109247684,36,661
322,1,1,16,28,NA,12,380166,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,38,115,1,1,6,6.214608192,36,661
323,1,1,12,25,12,NA,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,514,0,36,NA,1,1,7,6.242223263,49,661
324,1,1,16,25,12,12,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,250,0,45,146,6,1,3,5.52146101,9,661
325,1,1,12,24,12,12,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,315,0,32,NA,6,1,6,5.752572536,36,661
326,1,1,12,29,9,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,375,0,32,82,1,1,11,5.926926136,121,661
330,1,1,15,34,NA,12,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,457,0,45,120,1,1,13,6.12468338,169,661
331,1,1,12,27,NA,NA,104596,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,275,0,26,NA,6,0,9,5.616771221,81,661
332,1,1,12,28,NA,12,92929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,951,0,38,122,1,1,10,6.857513905,100,661
333,1,1,16,32,8,9,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1115,0,49,NA,1,1,10,7.016609669,100,661
335,1,1,16,25,12,14,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,289,1,31,128,6,1,3,5.666426659,9,661
336,1,1,16,25,NA,NA,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,34,110,1,1,3,6.214608192,9,661
339,1,1,18,32,16,12,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,726,0,46,114,1,1,8,6.587550163,64,661
340,1,1,18,29,18,12,480445,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1265,0,48,117,1,1,5,7.142827511,25,661
341,1,1,17,26,18,18,104596,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,613,0,40,109,6,1,3,6.418365002,9,661
345,0,1,12,28,10,11,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,545,0,35,91,6,0,10,6.300786018,100,661
346,0,1,13,28,12,8,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,278,1,32,107,1,1,9,5.627621174,81,661
348,0,1,18,34,16,12,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1442,0,55,114,1,1,10,7.273786545,100,661
349,0,1,16,27,16,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,995,0,40,126,1,1,5,6.902742863,25,661
350,0,1,12,29,11,11,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,700,0,45,82,1,1,11,6.551080227,121,661
352,0,1,16,28,9,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,577,0,45,119,1,1,6,6.357842445,36,661
353,0,1,16,31,6,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,858,0,37,104,1,1,9,6.754603863,81,661
355,0,1,12,28,12,NA,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,686,0,35,97,1,1,10,6.53087759,100,661
356,0,1,15,31,11,NA,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,832,0,49,115,1,1,10,6.723832607,100,661
358,1,1,13,33,13,8,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,633,1,45,83,1,1,14,6.450470448,196,661
359,1,1,12,32,12,12,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,689,0,45,97,1,1,14,6.535241127,196,661
360,1,1,14,30,8,8,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,43,119,1,1,10,6.645091057,100,661
363,1,1,15,27,12,14,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,27,105,6,1,6,5.953243256,36,661
364,1,1,12,24,12,14,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,1,29,NA,6,1,6,6.109247684,36,661
366,1,1,12,27,10,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,615,0,41,114,1,1,9,6.421622276,81,661
367,1,1,12,34,NA,8,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,682,0,47,93,1,1,16,6.525029659,256,661
368,1,1,10,32,NA,NA,367470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,670,0,28,73,5,1,16,6.507277489,256,661
370,1,1,11,33,8,8,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,800,0,48,96,1,1,16,6.684611797,256,661
372,1,1,14,34,8,8,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,505,0,48,NA,1,1,14,6.224558353,196,661
374,1,1,18,30,12,16,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1026,0,48,117,5,1,6,6.933423042,36,661
375,1,1,15,25,16,12,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,30,113,6,1,4,6.645091057,16,661
377,1,1,10,32,10,14,408301,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,290,0,38,106,1,1,16,5.669880867,256,661
378,1,1,13,28,NA,8,422407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,529,0,37,104,1,1,9,6.270988464,81,661
379,1,1,16,29,12,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1154,0,NA,NA,1,1,7,7.050989628,49,661
380,1,1,10,29,12,NA,496635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,549,0,39,80,1,1,13,6.308098316,169,661
381,1,1,12,26,8,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,475,0,30,104,1,1,8,6.163314819,64,661
382,1,1,12,26,12,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,0,36,102,1,1,8,6.109247684,64,661
383,1,1,17,27,10,NA,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,875,0,43,114,6,1,4,6.774223804,16,661
384,1,1,15,25,10,NA,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,200,1,33,93,6,1,4,5.298317432,16,661
385,1,1,13,26,16,16,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,300,0,36,122,6,1,7,5.703782558,49,661
386,1,1,16,25,16,NA,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,462,0,28,117,6,1,3,6.135564804,9,661
387,1,1,12,30,13,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,38,96,1,1,12,5.953243256,144,661
388,1,1,15,32,16,16,355491,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1282,0,51,95,1,1,11,7.156176567,121,661
390,1,1,16,25,12,12,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,588,0,29,117,6,1,3,6.376727104,9,661
391,1,1,12,27,17,16,408636,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,600,0,24,105,6,1,9,6.396929741,81,661
393,1,1,16,30,6,NA,121400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,1,43,NA,1,0,8,6.214608192,64,661
396,1,1,12,33,8,8,149854,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,440,0,18,94,1,0,15,6.086774826,225,661
397,0,1,18,26,13,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,467,1,43,139,6,1,2,6.146329403,4,662
398,0,1,17,29,14,12,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,929,0,41,91,1,1,6,6.834108829,36,662
399,0,1,16,27,14,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,556,0,37,96,1,1,5,6.320768356,25,662
400,0,1,13,24,14,12,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,32,114,6,0,5,6.082219124,25,662
402,0,1,12,29,9,10,648053,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,600,0,31,54,1,0,11,6.396929741,121,662
403,0,1,12,26,9,10,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,575,0,37,69,1,0,8,6.354370117,64,662
404,0,1,12,26,9,10,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,389,0,17,67,6,0,8,5.963579178,64,662
410,0,1,12,34,12,NA,408207,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,795,0,37,110,1,0,16,6.678342342,256,662
411,0,1,18,27,18,16,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,471,0,41,125,1,1,3,6.154858112,9,662
412,0,1,17,26,18,16,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,202,1,38,124,6,1,3,5.308267593,9,662
413,0,1,17,24,18,16,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,200,1,35,NA,6,1,1,5.298317432,1,662
415,0,1,17,24,15,17,410536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,350,0,35,113,6,1,1,5.857933044,1,662
416,0,1,14,24,10,12,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,375,0,40,100,6,1,4,5.926926136,16,662
419,0,1,16,25,12,9,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,481,0,37,97,1,1,3,6.175867081,9,662
420,0,1,18,31,8,8,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,962,0,44,125,6,1,7,6.869014263,49,662
421,0,1,15,27,12,12,422310,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,423,0,42,106,6,1,6,6.047372341,36,662
423,0,1,15,27,11,12,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,28,101,6,1,6,6.214608192,36,662
424,0,1,9,30,NA,11,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,37,NA,1,1,15,6.109247684,225,662
425,0,1,8,28,8,9,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,476,0,27,NA,1,0,14,6.165417671,196,662
426,0,1,12,24,8,9,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,136,0,21,NA,6,0,6,4.912654877,36,662
427,0,1,12,32,10,9,345723,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,575,0,39,91,1,1,14,6.354370117,196,662
428,0,1,12,33,10,8,345723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,577,0,28,86,1,1,15,6.357842445,225,662
429,0,1,12,31,8,9,475820,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,310,0,32,110,1,1,13,5.736572266,169,662
430,0,1,9,30,12,12,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,38,NA,1,0,15,6.551080227,225,662
433,0,1,14,32,NA,12,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1322,0,47,92,1,1,12,7.186901093,144,661
434,0,1,10,34,12,9,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,551,0,41,85,1,0,18,6.311734676,324,661
435,0,1,17,30,8,8,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,881,0,36,120,1,1,7,6.781057835,49,661
439,0,1,12,25,7,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,760,0,27,NA,1,1,7,6.633318424,49,661
441,0,1,12,32,8,11,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,708,0,52,NA,1,1,14,6.56244421,196,661
442,0,1,12,26,8,8,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,425,0,24,NA,1,1,8,6.052089214,64,661
443,0,1,12,26,NA,9,422310,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,427,0,35,107,6,1,8,6.056784153,64,661
444,0,1,16,24,NA,9,410536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,576,0,43,116,6,1,2,6.356107712,4,661
446,0,1,9,32,NA,4,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,400,0,34,NA,4,1,17,5.991464615,289,661
449,0,1,12,31,8,5,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,30,NA,1,0,13,6.214608192,169,661
450,0,1,12,28,8,5,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,531,0,29,NA,1,0,10,6.274762154,100,661
453,0,1,16,28,12,12,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,673,1,43,121,1,1,6,6.511745453,36,661
454,0,1,16,27,12,12,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,577,0,41,112,6,1,5,6.357842445,25,661
458,0,1,16,24,16,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,325,0,39,NA,6,1,2,5.783825397,4,661
461,0,1,11,29,7,11,428238,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,40,NA,1,1,12,6.214608192,144,661
462,0,1,12,25,7,11,318670,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,43,100,1,1,7,6.646390438,49,661
464,0,1,12,26,7,12,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,0,37,112,1,0,8,6.214608192,64,661
467,0,1,16,28,14,12,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,391,0,41,108,1,1,6,5.968707561,36,661
468,0,1,12,34,12,10,352069,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,810,0,42,90,1,1,16,6.697034359,256,661
469,1,1,9,34,12,NA,166467,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,543,0,39,86,1,1,19,6.297109127,361,662
473,1,1,9,34,12,12,196733,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,593,0,37,NA,5,1,19,6.385194302,361,662
474,1,1,17,25,12,12,100353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,864,0,40,127,6,1,2,6.761572838,4,662
475,1,1,10,28,NA,8,116191,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,700,0,32,86,1,1,12,6.551080227,144,662
477,1,1,12,25,12,12,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,510,0,27,113,1,1,7,6.234410763,49,662
479,1,1,13,34,9,12,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,615,0,51,111,4,1,15,6.421622276,225,662
481,1,1,14,29,9,8,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,761,0,41,113,1,0,9,6.634633541,81,662
484,1,1,10,31,NA,NA,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,493,0,32,81,1,1,15,6.200509071,225,662
485,1,1,16,24,12,12,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,445,0,34,111,1,1,2,6.098074436,4,662
486,1,1,12,25,8,9,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,425,0,20,NA,1,1,7,6.052089214,49,662
487,1,1,16,24,12,12,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,1,24,112,6,1,2,6.620073318,4,662
488,1,1,16,24,12,12,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,30,114,1,1,2,6.551080227,4,662
489,1,1,12,24,9,9,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,33,NA,1,1,6,6.082219124,36,662
490,1,1,12,29,12,12,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,608,0,30,111,1,1,11,6.410174847,121,662
491,1,1,13,24,7,8,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,32,106,1,0,5,6.109247684,25,662
492,1,1,3,26,4,0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,313,0,6,NA,1,0,17,5.746203423,289,662
494,1,1,7,33,6,5,177101,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,250,0,NA,NA,1,0,20,5.52146101,400,662
496,1,1,14,33,12,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,26,79,1,0,13,6.214608192,169,662
497,0,0,12,26,11,12,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365,0,28,98,6,1,8,5.899897575,64,662
499,0,0,12,26,10,12,364232,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,813,0,28,105,1,1,8,6.700731277,64,662
500,0,0,12,25,10,12,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,326,0,33,NA,4,1,7,5.786897182,49,662
501,0,0,12,29,NA,10,428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,524,0,29,105,1,0,11,6.261491776,121,662
502,0,0,13,28,9,12,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,815,0,44,118,1,1,9,6.703187943,81,662
504,0,0,12,28,11,12,327808,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,0,35,100,1,1,10,6.620073318,100,662
505,0,0,17,24,9,10,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,525,0,36,NA,1,1,1,6.26339817,1,662
506,0,0,12,32,8,12,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1125,0,38,90,1,1,14,7.025538445,196,662
508,0,0,12,28,8,9,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,34,95,6,1,10,6.43775177,100,662
509,0,0,14,25,12,12,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,715,0,24,112,1,1,5,6.572282314,25,662
510,0,0,12,31,8,12,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,591,0,32,96,1,1,13,6.38181591,169,662
512,0,0,17,27,12,12,321899,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,404,1,37,127,6,1,4,6.001414776,16,662
514,0,1,12,28,10,12,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,675,0,39,120,1,1,10,6.514712811,100,661
515,0,1,12,25,10,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,444,0,41,123,6,1,7,6.095824718,49,661
516,0,1,12,24,10,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,488,0,34,NA,1,1,6,6.190315247,36,661
517,0,1,9,34,10,6,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,695,0,42,NA,1,1,19,6.543911934,361,661
518,0,1,12,25,10,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,700,1,25,98,1,0,7,6.551080227,49,661
519,0,1,12,24,7,10,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,325,0,24,NA,1,0,6,5.783825397,36,661
520,0,1,9,25,12,11,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,556,0,30,NA,1,1,10,6.320768356,100,661
522,1,1,12,26,8,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,325,0,25,114,6,1,8,5.783825397,64,662
523,1,1,13,26,15,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,668,0,32,103,1,1,7,6.504288197,49,662
524,1,1,18,31,18,16,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2404,0,40,121,1,1,7,7.784889221,49,662
525,1,1,16,25,12,14,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,758,1,38,117,6,0,3,6.630683422,9,662
526,1,1,16,34,12,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,986,0,44,90,1,1,12,6.893656254,144,662
527,1,1,12,25,12,12,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,577,0,32,125,1,1,7,6.357842445,49,662
529,1,1,17,29,12,12,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,286,0,39,104,1,1,6,5.655992031,36,662
531,1,1,14,28,18,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,231,0,40,106,6,1,8,5.442417622,64,662
532,1,1,12,25,7,10,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,513,0,33,NA,1,1,7,6.24027586,49,662
533,1,1,15,28,9,10,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,615,0,36,122,4,1,7,6.421622276,49,662
534,1,1,15,25,9,10,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,43,120,1,1,4,6.551080227,16,662
537,1,1,18,33,12,7,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,714,0,41,112,1,1,9,6.570882797,81,662
539,1,1,9,30,8,8,121400,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,701,0,31,NA,1,0,15,6.552507877,225,662
540,1,1,12,24,7,9,102031,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,462,0,29,NA,1,1,6,6.135564804,36,662
542,1,1,18,28,8,9,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,868,0,34,109,6,1,4,6.766191483,16,662
544,1,1,16,29,9,10,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,917,0,46,128,6,1,7,6.821107388,49,662
545,1,1,12,27,12,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1065,0,35,97,1,1,9,6.970730305,81,662
546,0,1,12,29,12,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,400,0,35,96,4,1,11,5.991464615,121,661
547,0,1,12,27,12,12,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,640,0,41,103,1,1,9,6.46146822,81,661
548,0,1,13,24,8,8,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,285,0,16,NA,6,0,5,5.652489185,25,661
551,0,1,17,27,12,12,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,641,1,38,127,6,1,4,6.463029385,16,661
561,1,1,13,32,NA,4,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,389,0,21,NA,1,0,13,5.963579178,169,662
562,1,1,12,25,12,10,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1010,0,29,NA,1,1,7,6.917705536,49,662
564,1,1,12,24,8,12,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,817,0,44,97,1,1,6,6.705638885,36,662
565,1,1,17,27,10,9,92929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,975,0,43,120,1,1,4,6.882437706,16,662
567,1,1,12,29,6,7,158413,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,750,0,21,78,4,1,11,6.620073318,121,662
570,1,1,15,24,7,8,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,463,0,46,118,1,1,3,6.137727261,9,662
571,1,1,12,28,12,NA,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1387,0,NA,NA,1,1,10,7.234898567,100,662
572,1,1,12,25,12,NA,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,577,0,41,NA,6,1,7,6.357842445,49,662
575,1,1,12,27,11,9,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,401,0,27,89,6,1,9,5.993961334,81,662
576,1,1,10,26,11,9,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,320,0,24,NA,1,1,10,5.768321037,100,662
581,1,1,12,27,14,12,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,514,0,36,NA,1,1,9,6.242223263,81,662
582,1,1,11,25,14,12,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,208,0,NA,NA,6,1,8,5.337538242,64,662
583,1,1,17,27,8,6,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1192,1,50,122,1,1,4,7.083387852,16,662
584,1,1,14,26,7,6,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,33,98,6,0,6,6.43775177,36,662
585,1,1,17,34,7,7,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,481,0,44,NA,1,0,11,6.175867081,121,662
588,1,1,13,27,12,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,714,1,18,101,1,1,8,6.570882797,64,662
590,1,1,11,27,1,4,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,30,NA,1,1,10,6.43775177,100,662
591,1,1,12,30,NA,7,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,553,0,39,112,1,1,12,6.315358162,144,662
592,1,1,12,34,5,2,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,579,0,32,88,1,1,16,6.361302376,256,662
593,1,1,18,28,12,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,841,0,52,NA,6,0,4,6.734591484,16,662
594,1,1,18,33,12,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1923,0,48,136,1,1,9,7.561641693,81,662
598,1,1,16,26,13,10,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,806,0,50,124,1,1,4,6.692083836,16,662
601,1,1,12,29,NA,6,158413,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,344,0,31,96,1,0,11,5.840641499,121,662
605,1,1,12,32,11,14,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,962,0,39,97,1,1,14,6.869014263,196,662
612,1,1,12,32,10,10,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,600,0,40,NA,1,1,14,6.396929741,196,662
615,1,1,18,34,12,10,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,837,0,49,107,1,1,10,6.729824066,100,662
616,1,1,16,24,NA,NA,410630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,41,NA,6,1,2,6.43775177,4,662
617,1,1,16,28,NA,NA,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,563,0,41,111,1,1,6,6.33327961,36,662
618,1,1,16,28,10,10,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1410,0,43,102,1,1,6,7.251345158,36,662
619,1,1,12,25,NA,12,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,480,0,30,115,1,1,7,6.173786163,49,662
